zipcode|total_pop|total_income|avg_income
13439|1700|86664|50978.82352941177
13440|18200|965900|53071.428571428565
13450|100|5568|55680.0
13452|1890|85995|45500.0
13454|370|16681|45083.78378378377
13456|2010|131384|65365.17412935323
13459|930|45961|49420.43010752688
13460|2120|102708|48447.16981132076
13461|1610|104623|64983.2298136646
13464|530|20850|39339.62264150944
13468|220|12541|57004.545454545456
13469|380|23685|62328.947368421046
13470|270|12899|47774.07407407408
13471|1350|59507|44079.259259259255
13473|340|16791|49385.294117647056
13476|1610|92160|57242.23602484472
13477|640|32675|51054.6875
13478|1500|80258|53505.33333333333
13480|1550|84321|54400.64516129032
13483|140|5541|39578.571428571435
13485|480|23739|49456.25
13486|400|21132|52830.0
13488|130|5404|41569.230769230766
13489|290|15205|52431.03448275862
13490|700|40486|57837.142857142855
13491|1680|90337|53772.02380952381
13492|6010|418011|69552.57903494177
13493|860|38050|44244.186046511626
13494|160|6589|41181.25
13495|1070|50905|47574.766355140186
13501|15540|636321|40947.29729729729
13502|14380|652279|45360.15299026426
13601|16130|836344|51850.216986980784
13603|3540|161025|45487.28813559322
13605|1930|105881|54860.62176165803
13606|1220|68992|56550.81967213115
13607|960|59606|62089.58333333333
13608|600|30700|51166.666666666664
13612|1160|62908|54231.03448275862
13613|1040|50123|48195.19230769231
13614|130|4187|32207.69230769231
13616|750|31787|42382.666666666664
13617|3880|241621|62273.45360824742
13618|900|52704|58560.0
13619|4140|211799|51159.178743961354
13620|890|44382|49867.41573033708
13621|260|13861|53311.53846153846
13622|1040|60530|58201.92307692308
13624|2140|137967|64470.56074766355
13625|900|52178|57975.55555555556
13626|930|50360|54150.5376344086
13630|530|24626|46464.150943396235
13634|1830|107302|58634.97267759562
13635|420|20636|49133.33333333333
13636|120|6331|52758.33333333333
13637|2060|91459|44397.57281553398
13638|170|7202|42364.705882352944
13640|250|26517|106068.0
13642|3410|176052|51628.152492668625
13646|900|43370|48188.88888888889
13648|950|51230|53926.31578947368
13650|590|35669|60455.932203389835
13652|770|35546|46163.63636363637
13654|850|41538|48868.23529411765
13655|1660|59932|36103.614457831325
13656|1150|55689|48425.217391304344
13658|1050|55621|52972.380952380954
13659|240|11613|48387.5
13660|850|42951|50530.58823529412
13661|650|35367|54410.769230769234
13662|6960|357758|51402.01149425288
13664|230|14984|65147.82608695652
13665|370|16542|44708.10810810811
13667|1400|63924|45660.0
13668|1460|76894|52667.12328767123
13669|6300|342908|54429.84126984127
13670|130|5631|43315.38461538462
13672|330|15923|48251.51515151515
13673|950|45372|47760.0
13676|4850|308422|63592.16494845361
13679|810|45555|56240.74074074074
13680|450|21911|48691.11111111111
13681|330|16703|50615.15151515152
13682|420|24565|58488.09523809524
13684|470|23297|49568.085106382976
13685|1170|80020|68393.16239316239
13687|240|13754|57308.33333333333
13690|350|18346|52417.142857142855
13691|1280|68840|53781.25
13693|260|17665|67942.30769230769
13694|760|47130|62013.15789473684
13696|100|4797|47970.0
13697|970|45684|47096.907216494845
13730|1250|61163|48930.4
13731|460|34017|73950.0
13732|3750|275858|73562.13333333333
13733|2250|113864|50606.222222222226
13734|990|48189|48675.757575757576
13736|1080|53903|49910.18518518519
13739|420|20085|47821.428571428565
13740|240|16660|69416.66666666666
13743|1660|88811|53500.60240963856
13744|550|28731|52238.181818181816
13746|1240|69695|56205.64516129032
13748|1780|95593|53703.93258426966
13750|490|23304|47559.183673469386
13751|120|4750|39583.33333333333
13752|320|18695|58421.875
13753|1920|122586|63846.875
13754|1320|61404|46518.181818181816
13755|590|27213|46123.72881355932
13756|190|8463|44542.10526315789
13757|470|26687|56780.85106382978
13760|21420|1269272|59256.39589169001
13775|760|42153|55464.47368421053
13776|290|16685|57534.48275862069
13777|380|18110|47657.89473684211
13778|2670|146708|54946.816479400746
13780|470|25713|54708.51063829787
13782|280|14404|51442.85714285714
13783|980|47802|48777.55102040816
13786|160|8450|52812.5
13787|1520|68714|45206.57894736841
13788|400|21912|54780.0
13790|8430|410238|48664.056939501774
13795|1760|91661|52080.11363636364
13796|580|31176|53751.72413793104
13797|930|44239|47568.81720430108
13801|530|22179|41847.16981132076
13802|410|21507|52456.097560975606
13803|1880|91121|48468.6170212766
13804|190|10408|54778.947368421046
13807|600|32460|54100.0
13808|780|40905|52442.30769230769
13809|690|33676|48805.79710144928
13810|550|27080|49236.36363636364
13811|1990|106798|53667.33668341709
13812|1010|50196|49699.009900990095
13813|420|19073|45411.90476190476
13815|5940|326783|55013.973063973055
13820|7870|443706|56379.41550190597
13825|1530|77839|50875.16339869281
13827|5310|320171|60295.85687382297
13830|2040|101833|49918.13725490196
13832|260|10393|39973.07692307692
13833|1930|107030|55455.9585492228
13835|620|29322|47293.548387096766
13838|1920|91463|47636.979166666664
13839|620|28920|46645.161290322576
13841|240|10904|45433.33333333333
13842|190|11278|59357.89473684211
13843|750|37442|49922.666666666664
13844|340|15173|44626.470588235294
13846|160|8113|50706.25
13849|2040|108362|53118.62745098039
13850|9980|877629|87938.77755511022
13856|2690|127120|47256.505576208176
13861|330|19608|59418.181818181816
13862|1900|94704|49844.21052631579
13863|190|8577|45142.10526315789
13864|540|24631|45612.96296296296
13865|2720|144874|53262.5
13901|8550|471735|55173.68421052632
13903|8430|514278|61005.693950177934
13904|4080|195530|47924.01960784313
13905|10890|566935|52060.146923783286
14001|4750|303916|63982.31578947368
14004|5440|342107|62887.31617647059
14005|970|50426|51985.56701030928
14006|4660|261290|56070.81545064378
14008|750|38980|51973.33333333333
14009|2580|139367|54018.217054263565
14011|2900|162840|56151.72413793104
14012|1090|57454|52710.09174311927
14013|700|34373|49104.28571428571
14020|10210|525873|51505.680705190985
14024|720|40940|56861.11111111111
14025|1580|111526|70586.07594936709
14026|440|30038|68268.18181818181
14028|750|45232|60309.33333333333
14030|710|38076|53628.1690140845
14031|5110|688276|134691.97651663405
14032|4510|556111|123306.20842572062
14033|1170|91977|78612.82051282052
14034|850|44503|52356.470588235294
14036|2390|141412|59168.20083682008
14037|610|39165|64204.91803278689
14040|1110|65800|59279.27927927928
14042|1720|79248|46074.41860465116
14043|13060|694144|53150.38284839204
14047|3210|208941|65090.65420560748
14048|6420|272632|42466.04361370717
14051|10620|1286711|121159.22787193971
14052|9130|910625|99739.86856516976
14054|630|35983|57115.87301587302
14055|690|44584|64614.49275362319
14057|4140|291943|70517.63285024154
14058|960|58274|60702.08333333333
14059|5030|471276|93693.04174950297
14060|190|9093|47857.89473684211
14062|1570|79816|50838.21656050955
14063|5130|313010|61015.59454191033
14065|750|35313|47084.0
14066|490|24954|50926.5306122449
14067|2470|134188|54327.12550607288
14068|3640|344064|94523.07692307692
14069|430|30376|70641.86046511628
14070|2240|112956|50426.78571428571
14072|11200|928306|82884.46428571428
14075|23100|1646186|71263.4632034632
14080|2100|141390|67328.57142857143
14081|1260|65032|51612.69841269841
14082|240|13334|55558.33333333333
14085|4000|332198|83049.5
14086|18290|1374964|75175.72443958446
14091|570|29337|51468.42105263157
14092|5850|474489|81109.23076923077
14094|25110|1430615|56973.91477499005
14098|1410|70226|49805.67375886525
14101|850|38981|45860.0
14102|650|47843|73604.61538461538
14103|4880|233776|47904.91803278689
14105|2150|114946|53463.25581395349
14108|2840|163418|57541.54929577465
14111|1540|86253|56008.44155844156
14113|370|22512|60843.24324324324
14120|22940|1416640|61754.141238012206
14125|1690|88730|52502.958579881655
14127|16020|1729074|107932.20973782772
14129|630|32953|52306.34920634921
14131|2620|155299|59274.427480916034
14132|3030|174970|57745.87458745875
14134|150|6816|45440.0
14136|2320|118187|50942.6724137931
14138|820|38918|47460.9756097561
14139|1190|92733|77926.89075630253
14141|3710|272512|73453.36927223718
14143|660|37454|56748.48484848485
14145|780|44252|56733.33333333333
14150|21870|1168336|53421.85642432556
14167|820|43037|52484.14634146341
14170|1220|92856|76111.47540983606
14171|950|50266|52911.57894736841
14172|1610|100408|62365.217391304344
14174|2900|226765|78194.8275862069
14201|4800|197867|41222.291666666664
14202|1770|399858|225908.4745762712
14203|900|57777|64196.666666666664
14204|3530|125877|35659.20679886686
14206|9240|343678|37194.58874458874
14207|10060|300995|29919.980119284293
14208|3860|119839|31046.373056994817
14209|3470|284589|82014.12103746396
14210|6430|231603|36019.12908242613
14211|8890|238457|26823.05961754781
14212|4490|134661|29991.3140311804
14213|9540|327664|34346.33123689728
14214|7860|458113|58284.09669211196
14215|16620|542376|32633.935018050543
14216|11310|761852|67360.9195402299
14217|11720|662261|56506.91126279864
14218|8910|363305|40774.97194163861
14219|6100|303859|49812.95081967213
14220|11770|572278|48621.75021240442
14221|27790|2812929|101220.90680100756
14222|5970|586316|98210.38525963148
14223|12330|731279|59308.92133008921
14224|21860|1367150|62541.17108874657
14225|17930|842810|47005.57724484105
14226|14740|1209258|82039.21302578019
14227|12150|627283|51628.2304526749
14228|9780|667543|68255.93047034765
14301|4900|150584|30731.42857142857
14303|2420|74551|30806.19834710744
14304|15110|765185|50640.9662475182
14305|7270|318410|43797.7991746905
14411|5320|251622|47297.36842105263
14414|3410|210713|61792.66862170088
14416|1880|112191|59676.063829787236
14418|530|28687|54126.415094339616
14420|8110|489500|60357.58323057953
14422|1050|62406|59434.28571428571
14423|2350|135560|57685.10638297872
14424|14050|1033395|73551.24555160143
14425|6390|401229|62790.14084507042
14427|940|47808|50859.57446808511
14428|4520|298014|65932.30088495575
14432|2590|142801|55135.52123552124
14433|2020|100008|49508.910891089115
14435|1440|100076|69497.22222222222
14437|4330|224265|51793.302540415694
14441|160|7667|47918.75
14445|3980|191488|48112.56281407035
14450|22050|2034163|92252.2902494331
14454|3160|235301|74462.3417721519
14456|8860|465244|52510.60948081264
14462|280|15841|56575.0
14464|3490|184493|52863.32378223496
14466|840|48691|57965.47619047619
14467|4910|300118|61123.82892057026
14468|9560|702736|73507.949790795
14469|2920|192789|66023.6301369863
14470|3800|192416|50635.789473684206
14471|1340|80153|59815.67164179105
14472|4430|502703|113476.97516930022
14475|200|16698|83490.0
14476|1100|58876|53523.63636363637
14477|730|40337|55256.16438356165
14478|440|35214|80031.81818181818
14480|440|26130|59386.36363636364
14481|890|48383|54362.92134831461
14482|4080|234665|57515.93137254902
14485|2010|120611|60005.47263681592
14486|160|9131|57068.75
14487|2980|197826|66384.56375838927
14489|3200|148881|46525.3125
14502|5220|361146|69185.05747126437
14504|890|39978|44919.10112359551
14505|2540|139743|55016.92913385826
14506|640|81584|127475.0
14507|630|34066|54073.01587301587
14510|2160|101737|47100.46296296296
14512|2230|136227|61088.340807174885
14513|6450|305058|47295.81395348837
14514|3110|197076|63368.488745980714
14516|1010|58886|58302.97029702969
14517|1280|65400|51093.75
14519|6160|432063|70140.0974025974
14521|1250|66512|53209.6
14522|4480|242465|54121.65178571429
14525|1290|68960|53457.364341085275
14526|10800|981179|90849.90740740739
14527|5780|329785|57056.22837370242
14530|2440|132274|54210.65573770492
14532|2180|118282|54257.79816513762
14533|760|41393|54464.47368421053
14534|16340|2633429|161164.56548347612
14536|300|15856|52853.33333333333
14541|1050|61625|58690.47619047619
14543|1700|137290|80758.82352941176
14544|890|55211|62034.83146067416
14546|2530|178917|70718.18181818181
14548|1940|101149|52138.65979381443
14550|750|36835|49113.33333333333
14551|2500|120220|48088.0
14555|450|30925|68722.22222222222
14559|9280|661205|71250.53879310345
14560|990|57409|57988.88888888889
14561|1350|74464|55158.51851851852
14564|8170|1012383|123914.68788249695
14568|3080|203038|65921.42857142857
14569|2910|154775|53187.2852233677
14571|630|35520|56380.95238095238
14572|2250|114627|50945.33333333333
14580|28160|2295401|81512.81960227272
14585|140|6466|46185.71428571429
14586|5660|374212|66115.19434628975
14589|3760|228836|60860.638297872334
14590|2230|112717|50545.7399103139
14591|800|43822|54777.5
14604|1190|84149|70713.44537815127
14605|4170|109008|26141.007194244605
14606|13310|541712|40699.62434259954
14607|8160|454033|55641.29901960784
14608|4760|147423|30971.21848739496
14609|20150|853235|42344.16873449132
14610|7610|782021|102762.2864651774
14611|6570|177156|26964.38356164384
14612|18100|1113334|61510.16574585635
14613|5710|167056|29256.74255691769
14614|280|28599|102139.28571428572
14615|7970|310949|39014.93099121706
14616|14850|687156|46273.131313131315
14617|12310|798732|64884.80909829407
14618|10650|1353602|127098.779342723
14619|6480|232828|35930.246913580246
14620|10670|569980|53418.93158388004
14621|12500|340276|27222.08
14622|6720|371464|55277.380952380954
14623|9770|479960|49125.89559877175
14624|20020|1248438|62359.54045954046
14625|5710|480750|84194.39579684763
14626|16020|980372|61196.75405742822
14701|16120|739529|45876.488833746895
14706|2770|182062|65726.35379061372
14709|680|32002|47061.76470588235
14710|1590|88863|55888.67924528302
14711|710|33489|47167.605633802814
14712|1550|116712|75298.06451612903
14714|160|8574|53587.5
14715|1090|48749|44723.85321100917
14716|990|40561|40970.707070707074
14717|280|12633|45117.85714285714
14718|880|44756|50859.090909090904
14719|1420|68342|48128.1690140845
14721|100|4281|42810.0
14723|520|25266|48588.46153846154
14724|1050|53484|50937.142857142855
14726|390|15838|40610.25641025641
14727|2270|124946|55042.29074889868
14728|470|27292|58068.085106382976
14729|390|19606|50271.794871794875
14731|750|57655|76873.33333333333
14733|1800|79869|44371.666666666664
14735|1020|46664|45749.01960784313
14736|240|12796|53316.666666666664
14737|1720|80109|46575.0
14738|1650|83457|50580.0
14739|1100|46092|41901.81818181818
14740|560|27674|49417.85714285714
14741|910|46066|50621.978021978015
14743|790|37733|47763.29113924051
14744|460|23393|50854.34782608696
14747|1010|44599|44157.425742574254
14748|270|11638|43103.70370370369
14750|2360|195075|82658.89830508473
14753|470|19559|41614.89361702128
14754|270|13240|49037.03703703704
14755|1230|57009|46348.78048780488
14757|1440|77766|54004.166666666664
14760|8120|422283|52005.295566502464
14767|730|33818|46326.02739726027
14769|390|16497|42300.0
14770|1310|67631|51626.71755725191
14772|1630|82995|50917.17791411043
14775|1100|46664|42421.81818181818
14777|280|14093|50332.142857142855
14779|2940|122759|41754.761904761916
14781|900|42057|46730.0
14782|940|45002|47874.46808510638
14784|390|17370|44538.46153846154
14787|2240|112223|50099.553571428565
14801|2230|109513|49108.96860986547
14802|380|21889|57602.63157894737
14803|550|31752|57730.90909090909
14804|620|33543|54101.61290322581
14805|530|30035|56669.81132075472
14806|980|52491|53562.244897959186
14807|1360|75412|55450.0
14808|280|10500|37500.0
14809|1050|49835|47461.90476190476
14810|5040|239595|47538.69047619048
14812|1500|75786|50524.0
14813|1010|49701|49208.910891089115
14814|1010|81331|80525.74257425743
14815|410|24050|58658.53658536586
14816|330|18355|55621.21212121212
14817|1300|72217|55551.53846153846
14818|900|57572|63968.88888888889
14819|270|10296|38133.33333333333
14820|270|13454|49829.629629629635
14821|1510|79185|52440.39735099338
14822|470|23227|49419.14893617021
14823|1610|80849|50216.77018633541
14824|320|16019|50059.375
14825|390|17535|44961.53846153846
